rowid,school_raw,school_clean,program_raw,degree,season_code,season_year,decision,decision_class,date_posted,gpa,gre_v,gre_q,gre_w,applicant_status,source
9a4e358c7170,Harvard University,Harvard University,Political Science (Government),PhD,F13,2013,Accepted,Accepted,2013-03-07,,,,,American,deedy_2015
4634f777d901,SUNY Buffalo,SUNY Buffalo,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-07,,,,,American,deedy_2015
3843e2cba45a,George Washington University (GWU),George Washington University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-06,,,,,American,deedy_2015
2256f5e2cce9,Johns Hopkins University (JHU),Johns Hopkins University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-06,,,,,International,deedy_2015
b0dde3510346,"University Of Florida, Gainesville (UFL)",University of Florida,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-06,,,,,American,deedy_2015
ffb5b07c4665,University Of Chicago (UChicago),University of Chicago,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-06,,,,,American,deedy_2015
e82af626c1f5,Baylor University,Baylor University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-06,,,,,American,deedy_2015
0cd2f87f633d,Harvard University,Harvard University,Political Science (Government),PhD,F13,2013,Rejected,Rejected,2013-03-06,,,,5.0,International,deedy_2015
68a66d9e8d5e,"University Of Maryland, College Park (UMD)",University of Maryland,Political Science,PhD,F13,2013,Other,Other,2013-03-06,,,,,American,deedy_2015
d3f57d0c200e,CUNY,CUNY,Political Science,MA,F13,2013,Rejected,Rejected,2013-03-06,,,,,International,deedy_2015
3b7f9b283a9c,Claremont Graduate University,Claremont Graduate University,Inter-field Economics And Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-05,4.0,,,4.5,International with US Degree,deedy_2015
394db0d6d138,University Of Chicago (UChicago),University of Chicago,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-05,,,,,American,deedy_2015
ecfe6b3f136e,University Of Chicago (UChicago),University of Chicago,Political Science,PhD,F13,2013,Other,Other,2013-03-05,,,,,American,deedy_2015
1b264a4e088f,"University Of Minnesota, Twin Cities (UMN)",University of Minnesota,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-05,,,,,American,deedy_2015
be9a2a927723,University Of Virginia (UVA),University of Virginia,Politics/Political Science,PhD,F13,2013,Wait listed,Waitlisted,2013-03-05,,,,4.5,American,deedy_2015
cfeac7087c4a,University Of Connecticut,University Of Connecticut,Political Science,PhD,F13,2013,Other,Other,2013-03-05,4.0,,,5.5,American,deedy_2015
fd23642bd53a,Syracuse University,Syracuse University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-05,,,,,American,deedy_2015
0d5067192e9a,George Washington University (GWU),George Washington University,Political Science,MA,F13,2013,Rejected,Rejected,2013-03-05,,,,,,deedy_2015
6eec85d57b3b,University Of Rochester,University of Rochester,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-05,4.0,,,4.0,International,deedy_2015
24a0ee25cc05,University Of Calgary,University Of Calgary,Political Science,MA,F13,2013,Accepted,Accepted,2013-03-05,,,,,International,deedy_2015
ded7d0d9a95d,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-05,,,,5.5,American,deedy_2015
a1fccd6df5c5,Harvard University,Harvard University,Government (Political Science),PhD,F13,2013,Rejected,Rejected,2013-03-05,,,,4.5,International,deedy_2015
068d81df001a,Georgetown University,Georgetown University,Political Science,PhD,F13,2013,Other,Other,2013-03-05,,,,,American,deedy_2015
53297c910e2d,CUNY,CUNY,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-05,,,,,International,deedy_2015
7beb2eec6d2b,George Washington University (GWU),George Washington University,Political Science,PhD,S13,2013,Rejected,Rejected,2013-03-05,,,,,International,deedy_2015
0baf064b2a62,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,S13,2013,Rejected,Rejected,2013-03-05,3.62,,,6.0,American,deedy_2015
8c5ca786d200,Georgetown University,Georgetown University,Political Science/Government,PhD,F13,2013,Accepted,Accepted,2013-03-05,,,,,International with US Degree,deedy_2015
8aa17918ea41,"University Of Michigan, Ann Arbor (UMich)",University of Michigan,Public Policy And Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-04,,,,,International with US Degree,deedy_2015
4af912405ffd,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science (Theory),PhD,F13,2013,Rejected,Rejected,2013-03-04,3.95,,,6.0,American,deedy_2015
307b387ae85f,Duke University,Duke University,Political Science,MA,F13,2013,Rejected,Rejected,2013-03-04,,,,,American,deedy_2015
e3fc280b1e79,George Washington University (GWU),George Washington University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-04,3.66,,,4.5,International with US Degree,deedy_2015
68ccbd7579a3,Northwestern University,Northwestern University,Political Science (Theory),PhD,F13,2013,Rejected,Rejected,2013-03-04,3.95,,,6.0,American,deedy_2015
49845887839d,Harvard University,Harvard University,Political Science (Government),PhD,F13,2013,Rejected,Rejected,2013-03-04,,,,,American,deedy_2015
6782ff56926c,University Of Virginia (UVA),University of Virginia,Political Science (Theory),MA,F13,2013,Accepted,Accepted,2013-03-04,,,,,International,deedy_2015
64029257469d,Carleton University,Carleton University,Political Science,MA,F13,2013,Accepted,Accepted,2013-03-04,,,,,International,deedy_2015
0182262451aa,University Of Hawaii,University Of Hawaii,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-04,,,,,International with US Degree,deedy_2015
6ee1a3a053ea,"University Of Minnesota, Twin Cities (UMN)",University of Minnesota,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-04,3.8,,,5.5,American,deedy_2015
9fab4fe0f24a,Princeton University,Princeton University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-04,,,,,International,deedy_2015
678b2d78f853,Brown University,Brown University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-04,,,,,American,deedy_2015
884db74962b1,Georgetown University,Georgetown University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-04,,,,,American,deedy_2015
dfae6288bedf,Harvard University,Harvard University,Government (Political Science),PhD,F13,2013,Accepted,Accepted,2013-03-04,,,,,American,deedy_2015
c2f3c56fa9d3,"University Of Hawaii, Manoa","University Of Hawaii, Manoa",Political Science (Theory),PhD,F13,2013,Accepted,Accepted,2013-03-03,,,,,American,deedy_2015
862f0fa0f171,Duke University,Duke University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-03,,,,,International with US Degree,deedy_2015
ebccf3ac38cd,University Of Kentucky,University Of Kentucky,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-03,,,,,American,deedy_2015
d25db2291733,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science (Theory),PhD,F13,2013,Rejected,Rejected,2013-03-03,,,,,American,deedy_2015
fcd3b3f3384a,Louisiana State University,Louisiana State University,Political Science (Political Theory),PhD,F13,2013,Accepted,Accepted,2013-03-02,,,,,American,deedy_2015
d97261e49939,Georgetown University,Georgetown University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-02,,,,,American,deedy_2015
ec4f884fef5b,Duke University,Duke University,Political Science,MA,F13,2013,Rejected,Rejected,2013-03-02,3.5,,,3.5,International,deedy_2015
22261ee56fb2,"University Of Michigan, Ann Arbor (UMich)",University of Michigan,Public Policy And Political Science (Ford),PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,American,deedy_2015
0d7a7a993096,"University Of Florida, Gainesville (UFL)",University of Florida,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-01,,,,,American,deedy_2015
ee72ccba44ae,"University Of Minnesota, Twin Cities (UMN)",University of Minnesota,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,American,deedy_2015
9448c4c60baf,Georgetown University,Georgetown University,Political Science,PhD,F13,2013,Other,Other,2013-03-01,,,,,American,deedy_2015
cfe0bb9db14f,Northeastern University,Northeastern University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,American,deedy_2015
02139837b615,New York University (NYU),New York University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,American,deedy_2015
60480c6d5653,Georgetown University,Georgetown University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-01,3.79,,,5.5,American,deedy_2015
b95afc6ede2a,George Washington University (GWU),George Washington University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-01,,,,6.0,International,deedy_2015
d375f854130e,University Of Western Ontario (UWO),University Of Western Ontario (UWO),Political Science (Theory),MA,F13,2013,Rejected,Rejected,2013-03-01,,,,,International,deedy_2015
cc141f043b15,Northwestern University,Northwestern University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,American,deedy_2015
9590ee0e2b4d,Princeton University,Princeton University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,5.0,International,deedy_2015
426e3b9f7014,"University Of California, Santa Barbara (UCSB)",UC Santa Barbara,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-01,,,,,American,deedy_2015
1f9589245071,Princeton University,Princeton University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-01,,,,,International,deedy_2015
8e74ca323689,University Of Toronto (UofT),University Of Toronto (UofT),Political Science,PhD,F13,2013,Other,Other,2013-03-01,,,,,Other,deedy_2015
73ec820c9329,Brown University,Brown University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,International with US Degree,deedy_2015
df87954b4748,University Of Delaware,University Of Delaware,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-01,,,,,International with US Degree,deedy_2015
8797ac95c07d,Georgetown University,Georgetown University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,American,deedy_2015
a75e5b219d23,Northwestern University,Northwestern University,Political Science (IR),PhD,F13,2013,Other,Other,2013-03-01,3.84,,,5.5,International with US Degree,deedy_2015
3f4a473adb8e,Northeastern University,Northeastern University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-03-01,,,,,American,deedy_2015
05ccecde28e8,University Of Chicago (UChicago),University of Chicago,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,,deedy_2015
02d4221ee6ff,Northeastern University,Northeastern University,Political Science,PhD,F13,2013,Wait listed,Waitlisted,2013-03-01,,,,,,deedy_2015
0e2abdcc8ecc,Duke University,Duke University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,American,deedy_2015
a8b7c226df6f,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,F13,2013,Rejected,Rejected,2013-03-01,,,,,International,deedy_2015
62898ca3f4fc,Princeton University,Princeton University,Political Science,PhD,F13,2013,Wait listed,Waitlisted,2013-03-01,,,,,,deedy_2015
8f66e7c50ea8,Princeton University,Princeton University,Political Science (IR),PhD,F13,2013,Accepted,Accepted,2013-02-28,4.0,,,5.5,International,deedy_2015
cc1322b2b037,Princeton University,Princeton University,Political Science (IR),PhD,F13,2013,Rejected,Rejected,2013-02-28,,,,,American,deedy_2015
ceaec21fad43,Princeton University,Princeton University,Political Science,PhD,F13,2013,Wait listed,Waitlisted,2013-02-28,,,,,American,deedy_2015
591d0184c54a,Duke University,Duke University,Political Science (Theory),PhD,F13,2013,Rejected,Rejected,2013-02-28,3.95,,,6.0,American,deedy_2015
995bcf515ed3,University Of Denver,University Of Denver,Political Science (International Relations),PhD,F13,2013,Rejected,Rejected,2013-02-28,,,,,,deedy_2015
9aa87477df94,Catholic University Of America,Catholic University Of America,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-28,,,,,International,deedy_2015
9a6ec4a2db6f,Brown University,Brown University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-28,,,,,,deedy_2015
613df6d999ac,"University Of Minnesota, Twin Cities (UMN)",University of Minnesota,Political Science,PhD,F13,2013,Wait listed,Waitlisted,2013-02-28,,,,,,deedy_2015
93a4276139b3,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-28,,,,5.5,American,deedy_2015
d96ab00ef89f,New York University (NYU),New York University,Political Science,MA,F13,2013,Accepted,Accepted,2013-02-28,,,,,American,deedy_2015
8ef2f85bce04,Western Michigan University,Western Michigan University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-28,,,,,American,deedy_2015
d12e59bb7f81,York University,York University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-28,,,,,American,deedy_2015
68feaca9654b,York University,York University,Political Science,PhD,S13,2013,Rejected,Rejected,2013-02-28,,,,5.5,American,deedy_2015
a5e126445702,University Of Virginia (UVA),University of Virginia,Political Science -- Comparative,PhD,F13,2013,Accepted,Accepted,2013-02-28,,,,,American,deedy_2015
80fdac34ec8c,Johns Hopkins University (JHU),Johns Hopkins University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-28,,,,,Other,deedy_2015
24657a78487a,"University Of Hawaii, Manoa","University Of Hawaii, Manoa",Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-28,,,,,International with US Degree,deedy_2015
83edcefdac82,George Washington University (GWU),George Washington University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-28,,,,,American,deedy_2015
3189506e908c,Boston University (BU),Boston University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-28,3.84,,,5.5,International with US Degree,deedy_2015
96e654a7b997,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,S13,2013,Rejected,Rejected,2013-02-28,,,,,International,deedy_2015
92036c1b6d32,Northwestern University,Northwestern University,Political Science,PhD,F13,2013,Other,Other,2013-02-28,,,,,,deedy_2015
c42a84b914ec,"University Of California, Berkeley (UCB)",UC Berkeley,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-28,4.0,,,,American,deedy_2015
4ca8f0e2082d,New York University (NYU),New York University,Political Science,PhD,S13,2013,Rejected,Rejected,2013-02-28,3.62,,,6.0,American,deedy_2015
27acf3ab95e3,University Of Minnesota,University of Minnesota,Political Science (Political Psych),PhD,F13,2013,Wait listed,Waitlisted,2013-02-28,,,,,International with US Degree,deedy_2015
f7fde57f28a6,Cornell University,Cornell University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-28,,,,,,deedy_2015
342704dfb454,SUNY Binghamton,SUNY Binghamton,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-28,4.0,,,4.5,American,deedy_2015
36047f533922,Colorado State University (CSU),Colorado State University (CSU),Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-27,,,,,American,deedy_2015
b1f7371eea0b,University Of Virginia (UVA),University of Virginia,Political Science,PhD,F13,2013,Wait listed,Waitlisted,2013-02-27,,,,,International with US Degree,deedy_2015
9d7e2cad8301,University Of Denver,University Of Denver,Political Science,PhD,F13,2013,Wait listed,Waitlisted,2013-02-27,,,,,International,deedy_2015
d40f0ef6962a,Northeastern University,Northeastern University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-27,,,,,,deedy_2015
256ac2d4ad7a,University Of Virginia (UVA),University of Virginia,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-27,,,,,International,deedy_2015
5a52e4ce6530,University Of Chicago (UChicago),University of Chicago,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-27,,,,5.5,American,deedy_2015
bbaca437e8f7,George Washington University (GWU),George Washington University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-27,,,,,,deedy_2015
035b2c995eb9,Brown University,Brown University,Political Science,PhD,F13,2013,Accepted,Accepted,2013-02-27,3.83,,,,International,deedy_2015
106e5ff68beb,University Of Tennessee,University Of Tennessee,Political Science,MA,F13,2013,Accepted,Accepted,2013-02-27,,,,,American,deedy_2015
9d7aecdd7430,Yale University,Yale University,Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-27,,,,,International,deedy_2015
3f5724209edc,"University Of Washington, Seattle (UW)","University Of Washington, Seattle (UW)",Political Science,PhD,F13,2013,Rejected,Rejected,2013-02-27,,,,,American,deedy_2015
